wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1415, 217.91666666666669,  5.895833333333333,      2, 227.84273685853958, 3.100000000000002 ,   8,  12,     25,   ,  10,  22,     15,    ,    ,       , 10.814225039739755, 127.39968332070843, 16.399663482556523, 124.25933771630187,           , 
1420, 218.33333333333331,  5.916666666666667,      2, 213.20857216398352, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.342354908600658, 127.33241350400512, 16.75330533430638 , 129.1410485941472 ,           , 
1425, 218.75            ,  5.9375           ,      2, 213.71726513952507, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.345510231598862, 127.35273085305516, 16.754527599805225, 129.12232000058574,           , 
1430, 219.16666666666669,  5.958333333333333,      2, 214.22459103084088, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.348658252317646, 127.37299384067806, 16.755749158443138, 129.10377966402368,           , 
1435, 219.58333333333331,  5.979166666666667,      2, 214.73055439799222, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.351799013736187, 127.39320280771109, 16.756970016821594, 129.08542553289226,           , 
1440, 220.0             ,  6.0              ,      2, 215.2351597908584 , 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.354932558428033, 127.41335809164703, 16.758190181403666, 129.06725558406634,           , 
1445, 220.41666666666669,  6.020833333333333,      2, 232.60012701127707, 2.9000000000000017,  10,  16,     25,   ,   6,  12,     20,    ,    ,       , 14.329948359223815, 126.75324715141466, 10.532834568568104, 127.88971082064684,           , 
1450, 220.83333333333331,  6.041666666666667,      2, 216.24031480154886, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.361178165929138, 127.45350894374116, 16.760628454356052, 129.03146028014135,           , 
1455, 221.25            ,  6.0625           ,      2, 216.74087346704258, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.364290311904213, 127.47350517055825, 16.761846574985853, 129.0138310166891 ,           , 
1460, 221.66666666666669,  6.083333333333333,      2, 217.24009225334302, 2.8000000000000016,  10,  16,     25,   ,  10,  20,     15,    ,    ,       , 14.36739540749429 , 127.49344903168117, 16.763064026343745, 128.99637811791456,           , 
