wp  , wf                , P                 , stages, volume            , n1                , Pd1, Np1, Helix1, n2, Pd2, Np2, Helix2, Pd3, Np3, Helix3, s1_bending        , s1_contact        , s2_bending        , s2_contact        , s3_bending, s3_contact
1325, 210.41666666666669,  5.520833333333333,      2, 225.14459524752485, 3.200000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.180120636824022, 124.46562559958461, 18.851140012730987, 125.74006859746669,           , 
1330, 210.83333333333331,  5.541666666666667,      2, 223.4881117110146 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.256292751713945, 126.27932598313045, 18.864542540754805, 128.48963050793228,           , 
1335, 211.25            ,  5.5625           ,      2, 231.5658501023616 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.172868415280913, 123.97848208043285, 21.27728362434021 , 129.09227668044957,           , 
1340, 211.66666666666669,  5.583333333333333,      2, 224.6804002146485 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.262860934817937, 126.32175365071387, 18.86937514032327 , 128.44627596382247,           , 
1345, 212.08333333333331,  5.604166666666667,      2, 224.93866606328046, 3.100000000000002 ,   8,  12,     25,   ,  10,  22,     15,    ,    ,       , 10.780832966583663, 127.1118747575283 , 16.382748416903794, 124.56688422152232,           , 
1350, 212.5             ,  5.625            ,      2, 225.8662943324184 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.269396778733086, 126.3639397525049 , 18.87418892259908 , 128.40381989952766,           , 
1355, 212.91666666666669,  5.645833333333333,      2, 228.53270991044366, 3.200000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.199676429103675, 124.59074644952106, 18.865620295657266, 125.59920969099058,           , 
1360, 213.33333333333331,  5.666666666666667,      2, 229.11670261230458, 3.200000000000002 ,  10,  16,     25,   ,  10,  26,     20,    ,    ,       , 14.202907809051185, 124.6113933940637 , 18.868017234167528, 125.57654708739933,           , 
1365, 213.75            ,  5.6875           ,      2, 235.17611432198797, 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.19230934924087 , 124.1023645444609 , 21.294494480449   , 128.9499858428128 ,           , 
1370, 214.16666666666669,  5.708333333333333,      2, 228.2190609901424 , 2.9000000000000017,  10,  16,     25,   ,  10,  24,     20,    ,    ,       , 14.282373054355974, 126.4476000260719 , 18.883761085262336, 128.32152159779295,           , 
1375, 214.58333333333331,  5.729166666666667,      2, 236.3665203506455 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.19872682887331 , 124.1431958628585 , 21.300185638064544, 128.90442400438508,           , 
1380, 215.0             ,  5.75             ,      2, 220.98781057328267, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.26089393161825 , 125.85293459702862, 16.008984644548356, 127.4058608070019 ,           , 
1385, 215.41666666666669,  5.770833333333333,      2, 237.55048985862277, 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.205113534652263, 124.18380079863519, 21.305854413816657, 128.85976164528049,           , 
1390, 215.83333333333331,  5.791666666666667,      2, 228.67612355212364, 3.0000000000000018,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.26729184702412 , 125.89397840211598, 15.85741772189493 , 121.7544603501685 ,           , 
1395, 216.25            ,  5.8125           ,      2, 238.72806531557177, 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.211469840466739, 124.22418228094033, 21.31150110621615 , 128.8159788102438 ,           , 
1400, 216.66666666666669,  5.833333333333333,      2, 223.17188905325432, 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.27365942121394 , 125.93479717529587, 16.01572744807115 , 127.32017541178337,           , 
1405, 217.08333333333331,  5.854166666666667,      2, 230.97293186312805, 2.9000000000000017,  10,  16,     25,   ,   6,  12,     20,    ,    ,       , 14.304783485669516, 126.5917854271391 , 10.527706515002876, 128.05818146479956,           , 
1410, 217.5             ,  5.875            ,      2, 224.2550900713435 , 3.0000000000000018,  10,  16,     25,   ,   8,  18,     20,    ,    ,       , 14.279997018774539, 125.97539379636271, 16.019083150495014, 127.2785860120559 ,           , 
1415, 217.91666666666669,  5.895833333333333,      2, 241.0642031310562 , 3.300000000000002 ,  10,  16,     25,   ,  10,  28,     25,    ,    ,       , 14.22409271167625 , 124.30428630794484, 21.32272940108174 , 128.7309746914836 ,           , 
1420, 218.33333333333331,  5.916666666666667,      2, 229.91422900763374, 3.0000000000000018,  10,  16,     25,   ,  10,  22,     15,    ,    ,       , 14.286304997294913, 126.01577108765304, 15.864248890614398, 121.6371164480537 ,           , 
