wp,wf,P,stages,volume,n1,Pd1,Np1,Helix1,n2,Pd2,Np2,Helix2,Pd3,Np3,Helix3,s1_bending,s1_contact,s2_bending,s2_contact,s3_bending,s3_contact
1540,228.33333333333334,6.416666666666667,2,247.2363919316699,2.9000000000000017,10,16,25,,10,24,20,,,,14.387925821489661,127.12348251887089,18.962392263851836,127.74371744755425,,
1545,228.75,6.4375,2,262.8749368306012,3.6000000000000023,10,16,25,,10,30,25,,,,14.261771619953375,123.37575675565867,21.40613428287766,126.19384799199248,,
1550, 229.16666666666666,  6.458333333333333,      2, 237.86100000000013, 3.200000000000002 ,   8,  12,     25,                   ,  10,  22,     15,    ,    ,       , 10.859532596353576, 127.33159261739944, 16.9695940986797  , 126.3295050426005 ,                   ,    
1555,229.58333333333334,6.479166666666667,2,238.2941268085554,2.9000000000000017,10,16,25,,8,16,15,,,,14.396862691715596,127.18033787276595,13.918591473874377,123.72233462539316,,
1560, 230.0             ,  6.5              ,      2, 244.35609568404038, 3.100000000000002 ,  10,  16,     25,                   ,   6,  14,     25,    ,    ,       , 14.343664244981706, 125.95871636481938, 12.099595985396785, 128.44574373812983,                   ,    
1565,230.41666666666666,6.520833333333333,2,227.42203885495812,2.8000000000000016,10,16,25,,10,20,15,,,,14.431042547061763,127.9007168197437,16.788485195268247,128.6674775896791,,
1570,230.83333333333334,6.541666666666667,2,263.87140563176905,3.6000000000000023,10,16,25,,10,30,25,,,,14.276470330369515,123.46725926772567,21.419429719374033,126.10723723824047,,
1575, 231.25            ,  6.5625           ,      2, 240.9252521011335 , 3.100000000000002 ,  10,  16,     25,                   ,  10,  22,     15,    ,    ,       , 14.35249124994019 , 126.0144694152423 , 16.43781082390177 , 123.69459843876878,                   ,    
1580, 231.66666666666666,  6.583333333333333,      2, 246.96274773830808, 2.7000000000000015,  10,  18,     25,                   ,  10,  20,     15,    ,    ,       , 12.738703771505763, 113.44693659810653, 16.188119334463327, 125.72138128078858,                   ,    
1585,232.08333333333334,6.604166666666667,2,241.22992271761262,2.9000000000000017,10,16,25,,8,16,15,,,,14.414567453867951,127.29280733960333,13.92611367376186,123.63291781108812,,
1590,232.5,6.625,2,252.51265029961584,2.9000000000000017,10,16,25,,10,24,20,,,,14.417496731413303,127.31139438817462,18.984677437627514,127.60869421672666,,
1595, 232.91666666666666,  6.645833333333333,      2, 242.19820212044874, 2.9000000000000017,  10,  16,     25,                   ,   6,  12,     20,    ,    ,       , 14.420419948195015, 127.32993701086025, 10.552082267939785, 127.36033660469394,                   ,    
1600, 233.33333333333334,  6.666666666666667,      2, 242.68042697468985, 2.9000000000000017,  10,  16,     25,                   ,   6,  12,     20,    ,    ,       , 14.423337136107516, 127.34843545675444, 10.552724437544994, 127.34512369834582,                   ,    
1605, 233.75            ,  6.6875           ,      2, 264.8139175841459 , 2.5000000000000013,  10,  18,     25,                   ,   6,  10,     15,    ,    ,       , 12.808321876472629, 114.94740446653917,  8.997990101509112, 125.9732330213886 ,                   ,    
1610, 234.16666666666666,  6.708333333333333,      2, 256.10932971213623, 2.4000000000000012,  10,  18,     25,                   ,   8,  14,     15,    ,    ,       , 12.839314478579364, 115.7550203294124 , 13.42060454800184 , 127.29847552705937,                   ,    
1615,234.58333333333334,6.729166666666667,2,275.55768248390206,2.5000000000000013,10,18,25,,10,22,20,,,,12.813646043484203,114.98136205755564,18.23725682384381,127.64937384295428,,
1620,235.0,6.75,2,262.64306294287724,3.500000000000002,8,12,25,,8,22,25,,,,10.8417270383839,125.99717531493073,16.909146666993653,127.75752486402627,,
1625,235.41666666666666,6.770833333333333,2,256.12502850599896,2.9000000000000017,10,16,25,,10,24,20,,,,14.437833740251243,127.44027360090226,19.000071373184344,127.52206199098778,,
1630, 235.83333333333334,  6.791666666666667,      2, 279.1260749865771 , 3.200000000000002 ,  10,  16,     25,                   ,   5,  12,     25,    ,    ,       , 14.366879832144699, 125.64907463376132,  8.588618933371395, 117.88899997269226,                   ,    
1635,236.25,6.8125,2,237.4533002569601,3.100000000000002,10,16,25,,8,18,20,,,,14.387255803051593,126.2335212660759,16.626206239312246,129.20561419186586,,
1640,236.66666666666666,6.833333333333333,2,252.2791708828122,3.100000000000002,10,16,25,,6,14,25,,,,14.390114682153213,126.25149796765459,12.121371667436883,128.19704329412292,,
1645,237.08333333333334,6.854166666666667,2,273.7887186643235,3.200000000000002,10,18,25,,10,26,20,,,,12.692581022572838,110.85539965207786,18.99786620078694,124.59211704519241,,
1650,237.5,6.875,2,270.59361684210546,2.8000000000000016,10,18,25,,8,16,15,,,,12.750839935934502,113.04377100460766,13.460294056472573,120.73941172381237,,
1655, 237.91666666666666,  6.895833333333333,      2, 268.72676438607397, 3.6000000000000023,  10,  16,     25,                   ,  10,  30,     25,    ,    ,       , 14.325322201948438, 123.77030190322037, 21.463823602766347, 125.84086367365981,                   ,    
1660,238.33333333333334,6.916666666666667,2,260.06308355420794,3.300000000000002,10,14,15,,10,22,15,,,,10.800802061586069,113.71815213306196,17.535300132726586,128.51463169242922,,
1665,238.75,6.9375,2,241.88106282722524,3.200000000000002,8,12,25,,10,22,15,,,,10.909062134279763,127.75049040651555,16.998070200604744,125.97837766149709,,
1670, 239.16666666666666,  6.958333333333333,      2, 270.7291823740286 , 2.6000000000000014,   8,  14,     25,                   ,   6,  10,     15,    ,    ,       ,  9.319623344248553, 111.63244905352887,  9.37318485749045 , 128.96282438607386,                   ,    
1675,239.58333333333334,6.979166666666667,2,284.88718872720915,3.100000000000002,8,12,25,,6,12,15,,,,10.929468273606107,128.38169549058583,9.024635042648022,117.22645142415665,,
1680, 240.0             ,  7.0              ,      2, 256.1177098855357 , 3.100000000000002 ,  10,  16,     25,                   ,   6,  14,     25,    ,    ,       , 14.412781818807353, 126.393831996095  , 12.132064116492437, 128.08586721717649,                   ,    
1685,240.41666666666666,7.020833333333333,2,249.94633663778177,3.200000000000002,10,16,25,,10,22,15,,,,14.398040837515579,125.84413467819574,17.002986770962135,125.92453031436332,,
1690,240.83333333333334,7.041666666666667,2,238.8312528078358,2.8000000000000016,10,16,25,,10,20,15,,,,14.503245208935958,128.35927933368694,16.81975707401964,128.35589347897627,,
1695,241.25,7.0625,2,246.29278988603528,3.100000000000002,10,16,25,,10,22,15,,,,14.421190409560383,126.44654354115856,16.46602744420394,123.37024595280684,,
1700, 241.66666666666666,  7.083333333333333,      2, 265.1864868014267 , 2.4000000000000012,  10,  18,     25,                   ,   8,  14,     15,    ,    ,       , 12.886482626192704, 116.05642772465546, 13.441630783765376, 127.12223566634351,                   ,    
1705,242.08333333333334,7.104166666666667,2,284.4989088111606,2.9000000000000017,10,16,25,,10,26,25,,,,14.483259162526958,127.72711693012954,20.71172321526683,127.38205308432374,,
1710,242.5,7.125,2,268.3012616820036,2.300000000000001,10,18,25,,10,18,15,,,,12.920190717713819,116.94624124802202,17.910488243493887,127.57566416806226,,
1715,242.91666666666666,7.145833333333333,2,291.8572390936175,3.8000000000000025,10,16,25,,10,32,25,,,,14.33101390298053,123.13969759729623,21.07465060303,121.65881219370011,,
1720,243.33333333333334,7.166666666666667,2,241.46093809996117,2.8000000000000016,10,16,25,,10,20,15,,,,14.52004713565481,128.46547792084203,16.830840667489706,128.2919812989719,,
1725,243.75,7.1875,2,305.5486336088152,3.300000000000002,6,10,25,,10,26,20,,,,5.957499842895605,103.94232536545715,19.617636029113733,126.86116033252232,,
